lng	lat	count
114.35711111	34.8175730045	3
114.357377024	34.8172882391	72
114.3487036814	34.8195269967	4
114.342866932	34.8210929066	86
114.3568652501	34.8168347268	12
114.3471882181	34.8195898051	195
114.3570904285	34.8176897484	167
114.3427634961	34.8175634253	155
114.3597316777	34.820680102	149
114.3520139678	34.820665737	22
114.3616754663	34.8187076426	90
114.3594599499	34.8184406401	81
114.3491221361	34.8212334043	81
114.3550922952	34.8172045008	117
114.3575842508	34.8163600115	75
114.3466320597	34.81916048	102
114.356458395	34.8167955298	203
114.3587291343	34.8172272387	221
114.3526129495	34.8214705487	249
114.3454452853	34.817608411	19
114.3513361349	34.8166846748	169
114.3528505614	34.8195446609	48
114.3586019607	34.8203115269	198
114.3483963547	34.8168691025	95
114.3601417983	34.8184793497	45
114.3491070218	34.8207252289	130
114.3561408649	34.8214809184	129
114.3431916284	34.8198447014	70
114.3412953688	34.8192771708	114
114.3551226572	34.8173694352	107
114.3523793594	34.8203746924	105
114.3597540243	34.8206705663	181
114.3491704827	34.8168343563	211
114.3533774479	34.8185109976	86
114.3463309324	34.8216134436	228
114.3559079191	34.8207904195	188
114.3410327692	34.8197260529	5
114.3429445217	34.8195511981	26
114.3519656132	34.8166121679	75
114.3592789786	34.8175119922	41
114.3542506466	34.8172930351	37
114.3535405507	34.8206204844	221
114.3489142594	34.8187976888	44
114.3503869347	34.8215801518	192
114.3435780624	34.820229002	169
114.3584072774	34.8172056118	50
114.3536277447	34.8198345647	72
114.344799308	34.8176168084	16
114.3483361533	34.8208121364	228
114.3432834672	34.8169542404	200
114.3564165865	34.8189646155	37
114.3505890091	34.8187433764	78
114.3464131928	34.8189100645	75
114.354344199	34.8182795431	40
114.3583788879	34.8184771424	153
114.3544916525	34.8170125707	67
114.3502922246	34.8183820148	72
114.3432218614	34.817980069	52
114.3471415819	34.8196351555	80
114.3601018481	34.8182066206	210
114.3614159515	34.8191138156	43
114.3579064843	34.8194084328	10
114.3505986027	34.8212192266	64
114.3521845801	34.8187517299	218
114.3480933599	34.8206962605	192
114.3420170268	34.8175427992	15
114.3607698366	34.8173159362	205
114.3563154623	34.8188877975	244
114.3427262806	34.8207790969	122
114.3427371671	34.8177991321	213
114.348354259	34.8198413785	94
114.3412478432	34.8202781423	11
114.3580078226	34.8184115791	20
114.3563475025	34.8176426748	190
114.3461037184	34.8199852096	39
114.3596732425	34.821086145	118
114.3454356823	34.8205018737	204
114.3444917173	34.8207176645	6
114.3554646902	34.8187472882	239
114.3613951764	34.8211084394	137
114.3558003125	34.8174879045	65
114.3557045047	34.8215054688	63
114.3415969956	34.8183231632	123
114.3591816044	34.819444742	237
114.3415496305	34.8192193546	225
114.3584182364	34.8200367834	80
114.3488525397	34.818472143	13
114.3599226287	34.8169754386	214
114.3474384077	34.8186353623	202
114.3497710385	34.8185863402	178
114.355075482	34.8179936379	4
114.3532514464	34.820620861	99
114.3552724738	34.8187100055	47
114.3572513306	34.8197825285	118
114.3531341156	34.817291623	91
114.3538142031	34.8189552455	91
114.3586852031	34.8198955323	74
114.3575655038	34.820467097	32
114.3621471201	34.8192009936	106
114.3456019037	34.8171157813	171
114.3492267826	34.8190060557	175
114.356018857	34.8214575361	53
114.3619285187	34.8162273083	87
114.3568422407	34.8197158975	187
114.3491044067	34.8206259422	3
114.3430960289	34.8162132858	150
114.3612979031	34.8196530309	176
114.3472929648	34.8190796506	177
114.3451051619	34.8194923283	210
114.3559300495	34.8171966307	159
114.3517924989	34.8167386945	113
114.3498870237	34.8180112941	27
114.3420021871	34.8197122193	7
114.3471786133	34.8207879498	111
114.3506042213	34.8216089208	120
114.3436887466	34.8210319096	246
114.3558595667	34.818156755	227
114.3532249215	34.8162628673	193
114.3480377262	34.8172664064	228
114.3523093643	34.8181123554	40
114.3496140202	34.8203111071	22
114.3495877625	34.8208216099	116
114.3484780654	34.8172653311	166
114.3612759423	34.819142996	164
114.3520770067	34.8186484973	169
114.3567024496	34.8178401624	127
114.3541602468	34.8184816502	94
114.3524629844	34.8197383079	159
114.3603223987	34.8183204524	222
114.3515549247	34.8195766988	226
114.3538073278	34.8201743984	35
114.3613304943	34.8176434322	194
114.3468499833	34.8209303117	25
114.3602279315	34.8207667254	151
114.3525622212	34.816307367	104
114.3569741616	34.8193062032	151
114.3469463121	34.8210416881	73
114.3513457242	34.8185765567	86
114.3428661465	34.8166410263	147
114.3613444671	34.818558445	35
114.3518070677	34.8163256185	66
114.3587685275	34.820525543	187
114.3426895181	34.8185002219	89
114.3444112468	34.8216282148	144
114.3588726018	34.8169184479	136
114.3507982689	34.8197170042	57
114.3425418012	34.8166940295	135
114.3511787393	34.8201580951	171
114.3483878903	34.8181377009	6
114.3542864112	34.8201505534	117
114.3432497932	34.8169298638	199
114.3483081716	34.8169209684	140
114.347987392	34.8164522565	73
114.3498357817	34.816139103	244
114.355161895	34.8188030807	137
114.356619743	34.8183605047	175
114.3455133737	34.8207755477	19
114.3607139523	34.8164007473	48
114.3442337819	34.8188262311	151
114.359956772	34.8174323267	147
114.3553900683	34.8209596332	189
114.3502458658	34.8176508302	21
114.3572826409	34.8191431107	38
114.3453066847	34.8178213766	222
114.3594628851	34.8192749218	77
114.347355955	34.8186680532	34
114.3573814754	34.8208495153	60
114.3527489556	34.8168426458	164
114.3417740619	34.8174032586	65
114.3503328055	34.8163815067	208
114.3554006455	34.816209162	83
114.3457992927	34.8199438529	240
114.3617864699	34.816586888	101
114.3608348128	34.8197839551	186
114.353123969	34.8177504352	241
114.343278795	34.8202957887	204
114.3541064734	34.8195095175	247
114.3469207509	34.8189143834	72
114.3583364658	34.820773056	172
114.3576313538	34.8191322632	238
114.3551538911	34.8188226646	124
114.3538029457	34.8168836611	52
114.3507150409	34.8197128499	73
114.348423939	34.8166049723	195
114.3518996073	34.8203302671	54
114.3600249214	34.8206619626	213
114.3582986934	34.8162939737	246
114.3418847439	34.8215602417	43
114.343188278	34.8174893133	150
114.3580137784	34.8204103227	145
114.3570235044	34.8177379457	144
114.3577561587	34.8181385338	148
114.3451536488	34.8183585513	130
114.3560161066	34.8168206979	213
114.3588013907	34.8164230037	184
114.3465146027	34.8191024249	147
114.3533547907	34.8167840204	203
114.3614700481	34.8177407409	82
114.3484433319	34.8178935075	86
114.3543202388	34.8214180237	90
114.3429299626	34.8184659308	95
114.3472671762	34.818416397	96
114.3580551759	34.8178919319	187
114.3575841012	34.8212261946	246
114.3541305328	34.8208674969	179
114.3471983603	34.8191342573	76
114.341585244	34.8181329461	86
114.342554071	34.8205354531	58
114.3597532255	34.8162933704	238
114.3491377069	34.8216447862	131
114.3460516813	34.8194019055	170
114.3426196778	34.8167343748	160
114.3522401732	34.8170639346	137
114.3585726211	34.8207191222	61
114.3601385226	34.8213734129	11
114.3455847515	34.8196070761	44
114.3529956787	34.8181945074	182
114.3436681418	34.8178558114	46
114.3426623493	34.8201747824	147
114.3454572753	34.8212464604	210
114.3412298535	34.8204776786	87
114.3441526757	34.8198069171	179
114.355690836	34.8210755335	173
114.3612232762	34.8188238562	23
114.3421112175	34.8214296812	93
114.3555575533	34.8190776554	206
114.346720441	34.8161088216	204
114.3593955903	34.8169073287	230
114.3493146015	34.8180184411	117
114.3413686179	34.8196904002	140
114.3618868725	34.8197233767	15
114.354127773	34.8165090546	63
114.3615711367	34.8174223782	32
114.3563431203	34.8203942835	22
114.360012846	34.8198255387	95
114.3527893359	34.8213284261	4
114.3563305148	34.8214573169	84
114.343878551	34.8209160006	78
114.3446661706	34.8191288259	78
114.360823745	34.8213337257	226
114.3621331104	34.8215904357	217
114.346139897	34.8194378665	149
114.3545794542	34.8166849424	96
114.3481415125	34.8191908839	170
114.3491528872	34.8200146491	128
114.3589001446	34.8173667268	7
114.3436245024	34.8169223899	175
114.3616760313	34.8209936584	119
114.3587418069	34.8197580204	66
114.3527123382	34.8194652456	37
114.3418734737	34.8211090148	28
114.3481570762	34.8181976769	180
114.3522091881	34.8192074297	189
114.3542288637	34.8186662778	70
114.3587035916	34.8175243474	10
114.3423026151	34.8201253406	248
114.3422431649	34.8204556908	184
114.3552392737	34.8173372635	60
114.3489321495	34.8214546694	213
114.3492870325	34.816787685	113
114.3424242362	34.8163935878	132
114.3568241245	34.8179165413	208
114.361764839	34.817337078	79
114.3483333064	34.8182440414	70
114.3463883033	34.8206735751	38
114.3481396307	34.8205514256	240
114.3459117698	34.8193079599	31
114.3460823855	34.8186534161	170
114.3531170002	34.8161600396	223
114.351484158	34.8173216297	226
114.3477486007	34.8190551529	139
114.3448871846	34.8207109654	34
114.342246449	34.8186554392	155
114.34481136	34.8175960003	82
114.3502581223	34.8188840552	210
114.351746243	34.8204253882	128
114.345394169	34.8194178796	79
114.3521323274	34.8213046429	47
114.3416853823	34.8197228961	185
114.3530055114	34.8212262182	145
114.3530123479	34.8172375728	14
114.361591832	34.820641029	216
114.3602831989	34.8199248157	115
114.351150717	34.8181684502	26
114.3484393262	34.8195806476	244
114.3581204079	34.8215699814	230
114.3582187533	34.8168424377	92
114.354539099	34.8213002684	116
114.349224212	34.8183058556	186
114.3558956683	34.8213006669	63
114.3549187778	34.8171393046	98
114.3538678092	34.8202585748	141
114.3534533584	34.8179294096	249
114.3484473067	34.8215593958	196
114.3619871821	34.8193551784	38
114.347505235	34.8189463384	97
114.3562457002	34.817640858	79
114.3606869801	34.8198912074	17
114.3436305782	34.8206016	131
114.3413215955	34.8200282689	161
114.3552924035	34.8203048569	159
114.347934262	34.8192218834	202
114.3508006122	34.8177356773	200
114.343734096	34.8196792741	190
114.3435362426	34.8172415735	25
114.3615279652	34.820000694	167
114.3530712249	34.817980726	248
114.3451601171	34.8194540436	16
114.3537663698	34.821633898	38
114.3602065576	34.8199860149	202
114.3553950542	34.8192952555	49
114.3607420958	34.8205874154	83
114.3455063242	34.8177709639	63
114.3558324808	34.8164740015	43
114.3435205423	34.8171895446	231
114.3511320662	34.8206183394	60
114.3584376249	34.8201695281	209
114.3555151538	34.8215190244	227
114.3455663689	34.8213897912	40
114.3561499501	34.8205803017	202
114.350250861	34.8198613926	204
114.3508438413	34.8205927579	226
114.3472884567	34.8177744639	169
114.3428624286	34.8168719477	133
114.3468547147	34.8214068912	113
114.3505464311	34.8205450366	42
114.3454103028	34.8179193628	104
114.3475468906	34.8168920715	247
114.3488187805	34.8216575288	175
114.3606153447	34.8213409174	61
114.3484548302	34.8180739238	30
114.3449011489	34.8182217911	152
114.3586974989	34.819696235	87
114.3519559943	34.8179079233	230
114.3590060225	34.8211562498	34
114.3482024095	34.8198017596	29
114.361240096	34.821035553	185
114.3593020629	34.820939358	175
114.3485789676	34.8163044222	104
114.3416271162	34.8208976257	16
114.3562305902	34.8194072589	233
114.3564810967	34.817912439	126
114.343303189	34.8187708584	85
114.3579631261	34.816708107	234
114.3532035968	34.8182556738	112
114.3531371038	34.8204558723	134
114.3556122068	34.8173843865	211
114.3528405912	34.8174737466	166
114.344497779	34.8197440214	78
114.3439102153	34.8190454066	92
114.3621493773	34.8202190437	166
114.3439121239	34.8176037359	42
114.3411923424	34.816339287	82
114.3442708709	34.820653186	220
114.3537705417	34.8165266413	38
114.3535467001	34.819601283	226
114.3488110566	34.8161617385	188
114.3558452478	34.8171678943	184
114.3487344972	34.8168500555	169
114.3481368498	34.8197354218	11
114.3418485947	34.8180934156	70
114.3596890396	34.8183116178	213
114.3445260844	34.8206649125	142
114.3445453896	34.8207533638	225
114.3455916132	34.8206556303	158
114.3485082365	34.820306438	96
114.3453792762	34.8178101408	237
114.3425437415	34.8191637347	4
114.3494648338	34.8195693352	163
114.3501556816	34.8193982615	105
114.3476705592	34.8192235967	51
114.3471646603	34.8192912603	126
114.3612963734	34.816503374	117
114.3549717545	34.8169384273	170
114.3531677227	34.8199614129	240
114.3490012675	34.8214235961	146
114.3453762764	34.8192952709	124
114.3563144624	34.8180900653	151
114.3535744479	34.8185082716	209
114.3438653362	34.8183428862	137
114.3566912762	34.8184352572	9
114.360489157	34.8186410419	164
114.3466630225	34.8201611685	20
114.3565096477	34.8175701861	73
114.3428458847	34.8198072442	250
114.3489182983	34.8198593793	32
114.3609412095	34.8204753201	169
114.3466394565	34.8214458949	98
114.345215998	34.8172768625	216
114.3580324756	34.8177225383	4
114.3510481782	34.8191502537	243
114.3437968808	34.820176783	180
114.3581115406	34.8195949845	229
114.3619702999	34.8190134499	138
114.3500689585	34.82105486	13
114.3431004201	34.817658644	137
114.3439996276	34.8195107656	16
114.3560451955	34.8190404186	246
114.3496436297	34.8212734774	39
114.3532784591	34.8177029786	158
114.3551838522	34.8164654051	45
114.3604141069	34.8206311832	120
114.3485747469	34.8194276547	116
114.3581285601	34.818890261	152
114.3418862182	34.8183631573	51
114.3417497987	34.8168700772	195
114.3499306355	34.8215969531	182
114.3554101264	34.8213959337	234
114.3509091104	34.8207488624	233
114.3535870163	34.8193834772	56
114.350156507	34.8210250543	183
114.3607604683	34.8163680972	37
114.3604168085	34.81617719	19
114.3449311578	34.8172500905	205
114.360445741	34.8193053422	81
114.3458313584	34.8213553034	1
114.357327537	34.8207741808	161
114.3428561154	34.8161449959	170
114.3552479227	34.8202679533	203
114.3605427338	34.8168251347	149
114.3446214862	34.8174297596	196
114.3444798106	34.8177819204	97
114.3514766397	34.8167008026	142
114.3566536487	34.8203069064	21
114.3492932358	34.8205293287	83
114.3595665611	34.8185465097	53
114.3518194801	34.8195545642	136
114.3566543232	34.821016625	146
114.3449472076	34.8215844895	244
114.3452406491	34.8188729157	123
114.3441653244	34.8189689102	122
114.3580561334	34.8167811012	28
114.3516893288	34.8169341933	90
114.3410501409	34.8213959936	59
114.3584784941	34.820648304	137
114.3607478735	34.8169008019	70
114.351627434	34.8170991634	41
114.3461485858	34.8167076309	246
114.3419658885	34.8184994049	132
114.3557648398	34.817474025	134
114.354989485	34.8213815092	164
114.3575816178	34.8215109615	189
114.3554488866	34.8191182431	184
114.3484418963	34.8213168728	15
114.3424829257	34.8200021433	35
114.3441909554	34.8201942815	45
114.3552518191	34.8166382483	242
114.3589445395	34.8170477617	175
114.359266544	34.8213317659	27
114.3441643203	34.8198930711	20
114.3423406612	34.8213361382	197
114.3445017655	34.8185453102	229
114.350539573	34.8166578201	26
114.3469603839	34.8216084976	48
114.360246437	34.8209730845	28
114.3553288946	34.8164941509	186
114.3471028155	34.8208027857	121
114.354920091	34.8172016736	106
114.3461953774	34.8173258495	71
114.346825265	34.8170776606	200
114.347765108	34.8167907521	170
114.3569901318	34.8197225343	1
114.3481258235	34.8201287725	161
114.3449588012	34.8196235223	179
114.3555597872	34.8180335383	47
114.3419340016	34.8205808482	52
114.3596130818	34.8207833098	24
114.3589490817	34.8206446093	169
114.3486309992	34.820395903	180
114.351975124	34.8195159445	81
114.3559423421	34.8175322578	210
114.3511463444	34.8214472942	190
114.3460730216	34.8212525089	135
114.3436268208	34.8169087433	60
114.3596411863	34.8194741248	93
114.3445564878	34.8198004269	175
114.3591479929	34.818142632	136
114.3419880226	34.8168901595	125
114.362140759	34.8203429148	10
114.3614828273	34.818661451	46
114.3561400402	34.8168671284	198
114.3488058087	34.8192249952	246
114.3618313042	34.8209177652	70
114.3470631118	34.8188191984	171
114.3478701965	34.8193577815	239
114.354801243	34.8163008409	183
114.3444213212	34.8200643734	224
114.3448224851	34.8173749965	191
114.3610287605	34.8214636885	173
114.3598680443	34.8198536512	172
114.3510294498	34.8180545709	104
114.3469547181	34.8189689193	124
114.3510932773	34.820816102	133
114.3485492542	34.8210816592	191
114.3457878913	34.8179788682	104
114.348149524	34.8166157695	116
114.3572697397	34.820497037	109
114.3452403398	34.8205653112	227
114.3573790105	34.819977154	139
114.3443303134	34.816445289	25
114.3412106718	34.8178874067	240
114.3431193683	34.8171405837	73
114.3563793031	34.8182675837	66
114.3497442718	34.819670645	128
114.3502529654	34.8172123187	237
114.3518354327	34.8185647779	213
114.3422253771	34.8164228243	150
114.3469269637	34.8178047056	151
114.3426384881	34.8198303289	87
114.3570822967	34.8180491717	239
114.3479917909	34.8172283459	245
114.3451326706	34.8168786754	117
114.351172055	34.8193580566	222
114.3474335499	34.817309321	7
114.359591611	34.8197928709	1
114.3422000812	34.8210801201	50
114.341711176	34.8199082238	49
114.3560699567	34.8163506187	19
114.3587936114	34.8203203769	46
114.3451858121	34.8188073091	249
114.3520742197	34.8168185617	32
114.3554661097	34.8186308359	241
114.3539920763	34.8205074383	234
114.3509219872	34.8169531236	52
114.3562391552	34.8210214563	245
114.3572260376	34.8199289647	116
114.3521492476	34.8167378817	119
114.3509003078	34.8192374461	40
114.3501701424	34.8190953725	25
114.361139131	34.8176023574	67
114.3558340593	34.8168778086	141
114.3535272105	34.8183736049	49
114.3570068504	34.8163475257	234
114.3618577148	34.8205877345	3
114.360496767	34.8195511342	140
114.3455740497	34.8192508659	76
114.3562494637	34.8211618415	119
114.360664259	34.8208710874	210
114.346112298	34.8196931326	209
114.3599293366	34.8210181769	102
114.3512696705	34.8175255039	32
114.3518410545	34.8190857871	64
114.3427856283	34.8189280248	120
114.3501542768	34.8165689367	104
114.3602735653	34.8170513988	54
114.3569308781	34.8215053607	134
114.3435421465	34.8172854886	77
114.3578858022	34.817510299	78
114.3469960392	34.8201461737	229
114.3443461051	34.8191924507	235
114.3461105007	34.8183693148	1
114.3602039933	34.8161177631	184
114.3585005181	34.8174273638	169
114.3482412904	34.8206665593	175
114.347566575	34.819680197	41
114.3451362404	34.8212117725	59
114.3519005072	34.8210076006	143
114.3561810592	34.8212995552	240
114.3476184945	34.8169282653	38
114.3542735383	34.8169598436	246
114.3613582118	34.8206932586	67
114.3479187168	34.8208800256	9
114.341258217	34.820532521	6
114.3508684539	34.8183773507	24
114.3517164847	34.8169613933	87
114.3464112865	34.8199604338	112
114.3551917235	34.8175876633	157
114.3488215971	34.8187937573	72
114.357072122	34.818538878	217
114.3554420958	34.8196424171	211
114.3529974119	34.8193168412	213
114.3556740017	34.8206762198	59
114.3612470693	34.8200608329	240
114.3602612497	34.8210942602	202
114.3540098027	34.8184945407	68
114.3483425026	34.8208878507	152
114.3482469317	34.8185933874	48
114.3540092908	34.8162457653	81
114.3499120186	34.8166771967	116
114.3501511217	34.8199816017	32
114.3480191082	34.8162184838	112
114.3501927256	34.8187355342	15
114.3523574762	34.8215750558	159
114.3593990835	34.8197186419	72
114.3564014585	34.8170923346	85
114.3442708642	34.8214216485	131
114.35708915	34.816719957	86
114.3544469277	34.819429502	44
114.3565758826	34.8193703445	74
114.343015633	34.8161083761	122
114.3588618453	34.8161960874	52
114.3477685714	34.8172159322	116
114.3606089123	34.8180194798	106
114.3432629142	34.8208071909	102
114.357465429	34.8200302763	95
114.3484495714	34.8195057848	56
114.3562451647	34.821196914	70
114.3414008521	34.8187471004	190
114.3572101337	34.8208462331	22
114.3616102983	34.8171860889	109
114.3592424318	34.821297429	227
114.3564539175	34.8183065009	177
114.3466242201	34.8178803347	127
114.3602073005	34.8180133036	243
114.341073909	34.8173357949	80
114.3457408138	34.8206688244	159
114.358214563	34.8188360436	122
114.3604296237	34.8196559005	248
114.3534304465	34.8203877997	118
114.344006285	34.8209508379	144
114.3514284427	34.8200351515	182
114.361770986	34.8183466321	96
114.3462594655	34.8191119621	132
114.359588166	34.8177730693	198
114.3576292726	34.8171082882	242
114.3540446095	34.8180175677	244
114.3410950357	34.8169436692	133
114.3452299079	34.8169170971	172
114.3583113693	34.8187401332	38
114.3433270024	34.8207465355	92
114.3521058757	34.82158036	227
114.3562779259	34.8175433018	59
114.3455191599	34.8186047136	213
114.349213404	34.8173376922	126
114.3520173786	34.820585222	147
114.3574758281	34.820484752	75
114.3424750807	34.8210447976	193
114.3420455249	34.8201233689	114
114.343787165	34.820929922	104
114.3589258906	34.8184558681	214
114.3437298481	34.8197707684	7
114.3429119731	34.818506322	119
114.3594968326	34.8172213253	115
114.3525579994	34.8178923714	97
114.3412887402	34.8164633869	65
114.3493261285	34.8181791163	19
114.3450454495	34.8163018538	234
114.3563310556	34.8179184963	169
114.3515980405	34.8204319945	180
114.3490399414	34.819053767	76
114.3552122479	34.8212738775	22
114.3437827063	34.8206670023	4
114.3481191487	34.8185995509	239
114.3484217232	34.8199211103	79
114.3547641728	34.8173535459	60
114.3480104211	34.8198077364	186
114.3578657802	34.8189450309	244
114.3426193114	34.8188376424	150
114.358094914	34.8196669953	171
114.3543842153	34.8198446731	96
114.3516866158	34.8180143762	46
114.3562102038	34.8177408344	198
114.3576137234	34.8212420849	120
114.3521080463	34.8201857375	136
114.3436324857	34.8166050403	54
114.3496330909	34.8203237172	90
114.3601607035	34.8182431854	112
114.3516617217	34.8189560986	197
114.350058259	34.818314182	87
114.3439520678	34.8215725376	65
114.3498944286	34.8210208165	115
114.350975634	34.8183965677	108
114.361890848	34.8215722587	151
114.3535994099	34.8168631217	89
114.360100031	34.8213566069	68
114.3483113054	34.8194057051	43
114.3548174152	34.8177980641	25
114.3443878625	34.8185102876	137
114.3552035187	34.8199125881	196
114.3563616255	34.8191269951	106
114.3493199886	34.8180413756	144
114.3544944041	34.8184477792	160
114.352751782	34.8164238777	235
114.3520287737	34.8193631888	14
114.3508828872	34.8183979876	40
114.3584133592	34.8170517911	197
114.3614923742	34.8216526834	104
114.3533018681	34.818150247	215
114.3560594537	34.8213320323	9
114.345255904	34.8163277231	43
114.3567359422	34.8215211803	128
114.3542598622	34.8212510464	146
114.3595706121	34.818132428	197
114.3447795356	34.8192714253	135
114.3441838811	34.8176106881	132
114.3577385682	34.816777388	182
114.3431382746	34.8198887639	15
114.3504122848	34.819974936	236
114.3479917658	34.8209575537	121
114.3614466128	34.8167912081	158
114.3528421628	34.8204863611	106
114.3464087893	34.8187177621	96
114.3412407629	34.8215965093	229
114.3429717146	34.8210487962	241
114.3607771211	34.82012731	135
114.3427739216	34.8176668484	66
114.3504023033	34.8162820556	147
114.345905269	34.8214885848	117
114.3444816245	34.8203257599	179
114.3490943497	34.8173910333	145
114.3617791711	34.8206313748	219
114.3453891577	34.8201236638	7
114.3584539069	34.8204950209	234
114.3435274037	34.8178056751	83
114.3548614485	34.8180681051	205
114.341756877	34.8176722207	217
114.3437759841	34.8179578761	215
114.343127175	34.8161289242	114
114.3412524357	34.8207652523	180
114.3519655786	34.8185381047	150
114.3546274829	34.8199067385	55
114.3516119532	34.8213180954	97
114.34682803	34.8176939293	189
114.352141854	34.8205417233	149
114.3483011186	34.8214911421	65
114.3551062765	34.8187439473	83
114.3621716163	34.8167226896	36
114.3428297345	34.8207361079	238
114.3437265855	34.8211564342	179
114.360272277	34.8183654185	43
114.3522553176	34.816573454	123
114.3466257485	34.8167369461	186
114.3589427243	34.8201830337	135
114.3585488416	34.8214301029	149
114.3579079992	34.8193589097	25
114.3495008621	34.8162785592	153
114.3570862221	34.8174512898	34
114.3620913428	34.8175635505	219
114.3502736618	34.8176302695	238
114.3594388515	34.8215808436	163
114.3436808852	34.8186609491	170
114.3546712305	34.8201069786	179
114.3564830612	34.8164355337	220
114.3471719478	34.8179304212	203
114.3603176832	34.8188428539	108
114.3598658618	34.8211555801	47
114.3439783817	34.8203715456	49
114.3553881953	34.8212876142	193
114.3605286418	34.8213864074	173
114.3484301194	34.8197453102	241
114.3545281582	34.8212536927	132
114.3479326137	34.8164725039	121
114.3463266099	34.8207860224	93
114.3433423314	34.8195294872	216
114.3475365506	34.8168639313	244
114.3411119066	34.8214354308	46
114.3423785001	34.8213171555	225
114.3533495021	34.8202101426	55
114.3602197786	34.8182826559	65
114.3451914181	34.8183330071	16
114.3520724705	34.817034247	136
114.3462484536	34.8164595514	13
114.3606035806	34.8198360632	183
114.3511772529	34.8178702143	38
114.354069056	34.8181879519	100
114.355482898	34.8198323892	250
114.3498517953	34.8196059278	224
114.3471284628	34.8204398937	152
114.3501277969	34.8208141166	159
114.3556548639	34.8205715812	143
114.3550549855	34.8181321118	223
114.3518230645	34.8210976207	177
114.3534012338	34.8183326802	112
114.3540006233	34.820595521	221
114.3498900694	34.8181388837	98
114.3433141557	34.8207561182	10
114.3592721645	34.8201743768	194
114.352075849	34.8205091196	94
114.353695703	34.8186914819	52
114.3559518351	34.8197069778	31
114.3455177793	34.8179917777	235
114.3449826593	34.8178045063	163
114.3429538481	34.8209904029	71
114.3548534371	34.8166230651	246
114.3530701657	34.8214882514	129
114.3496426715	34.8161461278	116
114.3484211746	34.8200809942	102
114.3559971599	34.8214171672	156
114.3559668403	34.8161069263	92
114.3539072785	34.8177868652	58
114.3432071113	34.8188092624	123
114.350213171	34.820881863	105
114.3460870933	34.8167664342	53
114.3599028054	34.8188644127	108
114.3431362626	34.817744298	33
114.3527995994	34.8208771261	48
114.3493290129	34.8196726557	55
114.3560020699	34.8191693793	112
114.3516664947	34.8170873982	54
114.3497455624	34.8190986564	114
114.3466924854	34.8215872532	74
114.3558352396	34.8186304593	31
114.350783804	34.8174435969	138
114.3503869979	34.8190674849	151
114.345305155	34.8189864056	231
114.3525854536	34.8175876166	137
114.3611055595	34.8185797168	60
114.3606812743	34.8212461802	133
114.347747925	34.8173814837	167
114.3558064301	34.8212109091	176
114.3485195823	34.8169127674	45
114.3437412706	34.8210539555	139
114.3536337671	34.8172283253	160
114.354945429	34.8196316497	5
114.3533141114	34.8178993099	113
114.3600327543	34.8179495323	140
114.3618610712	34.8208230095	207
114.3589601887	34.8196241001	197
114.3422666917	34.8180147643	229
114.3460495698	34.8187788402	43
114.3479428571	34.8171939537	121
114.3579166535	34.8176985351	4
114.3490682087	34.8183774835	72
114.3547438763	34.816914133	181
114.3411596282	34.8212179303	191
114.3544745453	34.8191261402	244
114.3511274522	34.8187941726	177
114.3581905875	34.8163984199	131
114.3600729045	34.8211861434	116
114.3481838695	34.8196370563	83
114.3534418666	34.8189641766	232
114.3510609651	34.820323167	178
114.3542953258	34.8169872895	12
114.3547539571	34.8164729352	83
114.356519531	34.821051295	242
114.3496562443	34.8162042386	81
114.3452590059	34.818666311	47
114.3435085565	34.8197788097	36
114.3603260916	34.8188880508	44
114.353022228	34.8187380644	139
114.3593055713	34.8214422574	93
114.342395262	34.8179212667	196
114.3606355805	34.8174276151	76
114.3514579916	34.8192578951	192
114.3457320446	34.8179374713	81
114.3610252513	34.8194002487	137
114.3435188906	34.8208237852	238
114.3459151949	34.8179271277	3
114.3432894248	34.8162379424	153
114.353353816	34.8185424633	138
114.3516371971	34.8190309652	30
114.3540259942	34.8203436228	165
114.3522652099	34.8201120871	239
114.3497772024	34.8195636428	139
114.3596720787	34.816325605	189
114.343274862	34.8210569009	152
114.3548907658	34.8167144333	85
114.3475034757	34.8207414296	17
114.3425150243	34.8189672048	45
114.3482127219	34.8192106383	233
114.3532953984	34.8171298496	103
114.3602779842	34.8204839395	224
114.3479877427	34.8201009499	216
114.3479324276	34.8213246394	167
114.3588834861	34.8164847625	29
114.3518027645	34.8186828369	5
114.3603080017	34.8180282894	121
114.3418504886	34.8215572566	170
114.3475223697	34.8190730725	11
114.3585095208	34.8189130468	144
114.3551260808	34.8194822096	44
114.3488335953	34.8183683208	164
114.3543933038	34.818817816	242
114.3478761512	34.8161488312	142
114.3599213276	34.8212492243	204
114.3455151495	34.8184262067	95
114.3444241108	34.8179664394	152
114.348743626	34.8205151661	17
114.3465541048	34.8161626129	161
114.3587240771	34.8199055443	224
114.3616057097	34.8215621661	40
114.3498693227	34.8201529393	9
114.3450354925	34.8204957919	76
114.3462505343	34.8181877467	196
114.3567141688	34.8164726487	80
114.3620691384	34.8171521167	33
114.3468106954	34.8190562382	92
114.3418635218	34.8201994109	127
114.3618527462	34.8166413113	97
114.3460994533	34.8181560959	173
114.3532191206	34.8195629148	17
114.351138814	34.8214507753	147
114.3495258559	34.8212846175	206
114.3410896801	34.8192258335	230
114.3425766745	34.8183909756	18
114.3608011849	34.8210833856	230
